name,internal_id,address,valid_until,country_codes,countries,status,node_id,sourceID
Media One,,,The Offshore Leaks data is current through 2010,ARE,United Arab Emirates,,298195,Offshore Leaks
Marbag Trading Ltd.,,,The Offshore Leaks data is current through 2010,ARE,United Arab Emirates,,298197,Offshore Leaks
Memphis Company Limited,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298200,Offshore Leaks
Global Wealth Management Center Limited,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298198,Offshore Leaks
Menwin Business Consultants Limited,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298199,Offshore Leaks
Midland Consult (Cyprus) Limited,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298201,Offshore Leaks
Sr. Manfred Huebner Hernandez,,,The Offshore Leaks data is current through 2010,XXX,Not identified,,298202,Offshore Leaks
Megapolis-Consulting,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298203,Offshore Leaks
Magna Charta Society,,,The Offshore Leaks data is current through 2010,CRI,Costa Rica,,298204,Offshore Leaks
Multiconsult Ltd.,,,The Offshore Leaks data is current through 2010,MUS,Mauritius,,298205,Offshore Leaks
Emery Homor,,,The Offshore Leaks data is current through 2010,USA,United States,,298206,Offshore Leaks
"MARK E. FRIED, P.A.",,,The Offshore Leaks data is current through 2010,USA,United States,,298207,Offshore Leaks
McKenzie-Finch S.A.,,,The Offshore Leaks data is current through 2010,VIR,"Virgin Islands, U.S.",,298208,Offshore Leaks
MacCorkindale & Holton,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298210,Offshore Leaks
Maritime International Ltd,,,The Offshore Leaks data is current through 2010,ATG,Antigua and Barbuda,,298211,Offshore Leaks
Martin Kenney & Co.,,,The Offshore Leaks data is current through 2010,VGB,"Virgin Islands, British",,298213,Offshore Leaks
Mike McNevin,,,The Offshore Leaks data is current through 2010,USA,United States,,298215,Offshore Leaks
Moscow Law Agency,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298217,Offshore Leaks
Michael & Liasides LLC,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298218,Offshore Leaks
Moscow Law Services,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298219,Offshore Leaks
Dawar Mohiuddin,,,The Offshore Leaks data is current through 2010,KWT,Kuwait,,298220,Offshore Leaks
"Merrill, Scott & Associates",,,The Offshore Leaks data is current through 2010,USA,United States,,298221,Offshore Leaks
Midland Consult Ltd.,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298222,Offshore Leaks
Mayfair Trust Group Limited,,,The Offshore Leaks data is current through 2010,SYC,Seychelles,,298223,Offshore Leaks
Meridian Trust Corporate Ltd.,,,The Offshore Leaks data is current through 2010,TCA,Turks and Caicos Islands,,298224,Offshore Leaks
North American Business Corp.,,,The Offshore Leaks data is current through 2010,USA,United States,,298225,Offshore Leaks
New Company Offshore Limited,,,The Offshore Leaks data is current through 2010,CHN,China,,298226,Offshore Leaks
New Company Offshore Limited (Beijing),,,The Offshore Leaks data is current through 2010,CHN,China,,298227,Offshore Leaks
Neonplace Limited,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298228,Offshore Leaks
NOVA Trust Group,,,The Offshore Leaks data is current through 2010,NLD,Netherlands,,298229,Offshore Leaks
Nova Trust NV,,,The Offshore Leaks data is current through 2010,CUW,Curaçao,,298230,Offshore Leaks
New Market Resources Ltd.,,,The Offshore Leaks data is current through 2010,MLT,Malta,,298231,Offshore Leaks
Nilson Research Corp.,,,The Offshore Leaks data is current through 2010,PHL,Philippines,,298232,Offshore Leaks
N.R. Doshi & Co,,,The Offshore Leaks data is current through 2010,ARE,United Arab Emirates,,298233,Offshore Leaks
North Sea Profession Co.,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298235,Offshore Leaks
APEX Trust Company Limited,,,The Offshore Leaks data is current through 2010,JEY,Jersey,,298236,Offshore Leaks
Nautilus Trust Limited,,,The Offshore Leaks data is current through 2010,JEY,Jersey,,298237,Offshore Leaks
Offshore Incorporation Limited,,,The Offshore Leaks data is current through 2010,VGB,"Virgin Islands, British",,298240,Offshore Leaks
Offshore Experts,,,The Offshore Leaks data is current through 2010,BLZ,Belize,,298242,Offshore Leaks
The Offshore Incorporators,,,The Offshore Leaks data is current through 2010,CAN,Canada,,298243,Offshore Leaks
OFFSHORE BUSINESS CONSULTING & SERVICES LIMITED,,,The Offshore Leaks data is current through 2010,CHN,China,,298238,Offshore Leaks
Overseas Company Secretaries S.A.,,,The Offshore Leaks data is current through 2010,LVA,Latvia,,298241,Offshore Leaks
Offshore Management & Corporate Services Corporation,,,The Offshore Leaks data is current through 2010,PAN,Panama,,298244,Offshore Leaks
Osiris Management Services Limited,,,The Offshore Leaks data is current through 2010,JEY,Jersey,,298245,Offshore Leaks
Orianda Management FZ  LLC,,,The Offshore Leaks data is current through 2010,ARE,United Arab Emirates,,298246,Offshore Leaks
Otranto Securities PTY Limted,,,The Offshore Leaks data is current through 2010,AUS,Australia,,298247,Offshore Leaks
O'Neal Wesber O'Neal Myers Fletcher & Gordon,,,The Offshore Leaks data is current through 2010,VGB,"Virgin Islands, British",,298248,Offshore Leaks
PMA & PARTNERS S.A,,,The Offshore Leaks data is current through 2010,SWE,Sweden,,298249,Offshore Leaks
Pacs Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298250,Offshore Leaks
Parkfield Overseas Corporations Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298251,Offshore Leaks
ALFASERVE CONSULTANTS LIMITED,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298252,Offshore Leaks
Private Capital Management Ltd.,,,The Offshore Leaks data is current through 2010,TCA,Turks and Caicos Islands,,298253,Offshore Leaks
Andreas S. Petrou Law Office,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298255,Offshore Leaks
PanFinancial Insurance Agencies Inc.,,,The Offshore Leaks data is current through 2010,CAN,Canada,,298256,Offshore Leaks
PM Real Estate Ltd.,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298257,Offshore Leaks
Panocean Secretarial Services Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298258,Offshore Leaks
Professional Offshore Solutions,,,The Offshore Leaks data is current through 2010,SYC,Seychelles,,298259,Offshore Leaks
Gary Pepper,,,The Offshore Leaks data is current through 2010,USA,United States,,298260,Offshore Leaks
PPB Inc. Limited,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298261,Offshore Leaks
Proform Offshore Limited,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298263,Offshore Leaks
Panama Services,,,The Offshore Leaks data is current through 2010,PAN,Panama,,298264,Offshore Leaks
Proteas Consulting & Services Limited,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298266,Offshore Leaks
"P.S.C.M., Inc.",,,The Offshore Leaks data is current through 2010,USA,United States,,298267,Offshore Leaks
Sable Trust Limited,,,The Offshore Leaks data is current through 2010,VGB,"Virgin Islands, British",,298269,Offshore Leaks
Quantum International Enterprises Ltd.,,,The Offshore Leaks data is current through 2010,USA,United States,,298270,Offshore Leaks
Rado Ltd.,,,The Offshore Leaks data is current through 2010,UKR,Ukraine,,298272,Offshore Leaks
Rama Consulting,,,The Offshore Leaks data is current through 2010,USA,United States,,298273,Offshore Leaks
The Company Specialists Limited,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298274,Offshore Leaks
RC Corporate Services Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298275,Offshore Leaks
Reachtop Consulting Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298276,Offshore Leaks
Roche & Duffay,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298277,Offshore Leaks
"Russaudit Dornhof, Evseev and Partners Ltd.",,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298278,Offshore Leaks
Ru Invest Consulting Limited,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298279,Offshore Leaks
COVENANT MANAGEMENT CONSULTANCY,,,The Offshore Leaks data is current through 2010,ARE,United Arab Emirates,,298280,Offshore Leaks
Richard and Sally Cowley,,,The Offshore Leaks data is current through 2010,THA,Thailand,,298282,Offshore Leaks
Rosebery Services Ltd.,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298283,Offshore Leaks
Stephen Barnes,,,The Offshore Leaks data is current through 2010,AUS,Australia,,298286,Offshore Leaks
Stone Capital Limited,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298287,Offshore Leaks
"Nehama Sneh, Advocate",,,The Offshore Leaks data is current through 2010,ISR,Israel,,298289,Offshore Leaks
SCM International Law Office Ltd.,,,The Offshore Leaks data is current through 2010,THA,Thailand,,298292,Offshore Leaks
Sealight Incorporations Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298293,Offshore Leaks
SCS Offshore,,,The Offshore Leaks data is current through 2010,USA,United States,,298295,Offshore Leaks
Stanley Davis Group Limited,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298296,Offshore Leaks
SloGold Inc.,,,The Offshore Leaks data is current through 2010,USA,United States,,298297,Offshore Leaks
Sequestra Corp.,,,The Offshore Leaks data is current through 2010,ARE,United Arab Emirates,,298298,Offshore Leaks
"Sala & Gomez, P.A.",,,The Offshore Leaks data is current through 2010,USA,United States,,298300,Offshore Leaks
Samtel Global Technologies Ltd.,,,The Offshore Leaks data is current through 2010,ZAF,South Africa,,298301,Offshore Leaks
Sameer Hirji,,,The Offshore Leaks data is current through 2010,CAN,Canada,,298302,Offshore Leaks
Safe Haven International,,,The Offshore Leaks data is current through 2010,BHS,Bahamas,,298303,Offshore Leaks
SimonetteLewis,,,The Offshore Leaks data is current through 2010,VGB,"Virgin Islands, British",,298304,Offshore Leaks
Sinirma Limited,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298305,Offshore Leaks
Arnhem Limited,,,The Offshore Leaks data is current through 2010,NZL,New Zealand,,298306,Offshore Leaks
"Salford Continental, Inc./Salford Capital Partners Inc.",,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298307,Offshore Leaks
SinoMix Business Solution,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298308,Offshore Leaks
Sabourin and Sun Inc.,,,The Offshore Leaks data is current through 2010,CAN,Canada,,298309,Offshore Leaks
Thomas J. Fagan,,,The Offshore Leaks data is current through 2010,USA,United States,,298310,Offshore Leaks
St. James's Management,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298311,Offshore Leaks
T & C First Secretarial Ltd.,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298312,Offshore Leaks
Tax Consulting U.K. Ltd.,,,The Offshore Leaks data is current through 2010,UKR,Ukraine,,298313,Offshore Leaks
RUKOS INVEST LIMITED,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298314,Offshore Leaks
TGL Partners Limited,,,The Offshore Leaks data is current through 2010,CHN,China,,298315,Offshore Leaks
Robert K. Regan,,,The Offshore Leaks data is current through 2010,USA,United States,,298318,Offshore Leaks
THEMIS PROFESSIONAL SERVICES,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298319,Offshore Leaks
Totalserve Management Ltd.,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298322,Offshore Leaks
Topworld Registrations,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298323,Offshore Leaks
TRADITION Law Firm,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298324,Offshore Leaks
Goodwin Management Corporation,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298326,Offshore Leaks
Triay Stagnetto Neish,,,The Offshore Leaks data is current through 2010,GIB,Gibraltar,,298327,Offshore Leaks
Trinity Group,,,The Offshore Leaks data is current through 2010,ARE,United Arab Emirates,,298328,Offshore Leaks
T & T Secretarial Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298330,Offshore Leaks
Vladimir Kovrizhko,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298331,Offshore Leaks
Carlos F. Melick,,,The Offshore Leaks data is current through 2010,USA,United States,,298332,Offshore Leaks
Unitrust Corporate Services Ltd.,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298333,Offshore Leaks
United Consulting Group Limited,,,The Offshore Leaks data is current through 2010,LVA,Latvia,,298334,Offshore Leaks
Unifin Consulting Limited,,,The Offshore Leaks data is current through 2010,MLT,Malta,,298335,Offshore Leaks
Westglobe Corporate Services,,,The Offshore Leaks data is current through 2010,USA,United States,,298336,Offshore Leaks
U. K. Data,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298337,Offshore Leaks
UTRINQUE PARATUS,,,The Offshore Leaks data is current through 2010,SYC,Seychelles,,298339,Offshore Leaks
Christodoulos G. Vassiliades & Co. LLC,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298340,Offshore Leaks
Victoria Corporate Agents Pty Limited,,,The Offshore Leaks data is current through 2010,SYC,Seychelles,,298341,Offshore Leaks
Vista Corporate Services,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298342,Offshore Leaks
Van Der Merwe Ferreira Van Wyk,,,The Offshore Leaks data is current through 2010,ZAF,South Africa,,298343,Offshore Leaks
V.E.S.E. Corporation,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298344,Offshore Leaks
World Business Consult Inc.,,,The Offshore Leaks data is current through 2010,RUS,Russian Federation,,298345,Offshore Leaks
Wealth Management (London) Ltd.,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298346,Offshore Leaks
PA Consultancy Limited,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298347,Offshore Leaks
Wymering Management Limited,,,The Offshore Leaks data is current through 2010,CYP,Cyprus,,298348,Offshore Leaks
Wing On CPA & Associates,,,The Offshore Leaks data is current through 2010,HKG,Hong Kong,,298349,Offshore Leaks
Accounts Centre International Ltd,,,The Offshore Leaks data is current through 2010,GBR,United Kingdom,,298350,Offshore Leaks
David R. Rylott,,,The Offshore Leaks data is current through 2010,USA,United States,,298352,Offshore Leaks
John A. Rush,,,The Offshore Leaks data is current through 2010,USA,United States,,298353,Offshore Leaks
Alfonso Rizo-Patron,,,The Offshore Leaks data is current through 2010,USA,United States,,298354,Offshore Leaks
Allan Stolee,,,The Offshore Leaks data is current through 2010,USA,United States,,298355,Offshore Leaks
Charles L. Hall,,,The Offshore Leaks data is current through 2010,USA,United States,,298356,Offshore Leaks
Clayton N. Howard,,,The Offshore Leaks data is current through 2010,USA,United States,,298357,Offshore Leaks
Dennis Thomas,,,The Offshore Leaks data is current through 2010,USA,United States,,298358,Offshore Leaks
Diane S. Arnold,,,The Offshore Leaks data is current through 2010,USA,United States,,298359,Offshore Leaks
Douglas Barclay,,,The Offshore Leaks data is current through 2010,USA,United States,,298360,Offshore Leaks
Dwayne Gascho,,,The Offshore Leaks data is current through 2010,USA,United States,,298361,Offshore Leaks
